,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1.1102230246251565e-16,0.12236243801141289,0.12138432511566276,0.13015545605809992,0.3134066358464166,0.32842563896752525,0.49472350417307975,0.07371571739712196,0.09968497263327336,0.17337604791688113,0.0543863746976383,0.676282786940827,0.09696103851541574,0.015550761255090011,0.9179085227317191,0.1205653803012379,0.8513565851478678,0.6722981702048748,0.5513038199690123,0.13407544691068615
1,0.12236243801141278,1.1102230246251565e-16,0.09126852345626825,0.1556323239230663,0.05635936025624172,0.08385044978032452,0.2509024446667867,0.21238583379892662,0.30143670014666263,0.16910071287730866,0.2860187341413656,0.953333116160463,0.07428757495257975,0.07535439232710392,0.2993885134257578,0.5613754976997096,0.4130767952169739,0.055655888559828115,0.9080149700625026,0.3152659830275948
2,0.12138432511566276,0.09126852345626825,1.1102230246251565e-16,0.07763722734534223,0.15904225999513671,0.017360570075609594,0.5090147093590265,0.06455095110862469,0.22474801293772761,0.42927811110113834,0.09923439689884671,0.5177980489283128,0.4499509333277968,0.26757304995136333,0.12701889080996348,0.06245828649550944,0.027201332049368365,0.15940086940800438,0.2621989361680512,0.18412961486331664
3,0.13015545605810003,0.1556323239230663,0.07763722734534222,1.1102230246251565e-16,0.0015989061947494203,0.1602777568863189,0.696127959642465,0.5150816544081622,0.044241033840936035,0.3920856586837225,0.1002445512949258,0.22528559440535167,0.610573316341648,0.07955703389506699,0.6004836756900739,0.437506888222862,0.37643767459294203,0.8808087946203709,0.050851334673158124,0.290741154837829
4,0.31340663584641665,0.056359360256241775,0.15904225999513671,0.0015989061947494203,1.1102230246251565e-16,0.18459347680834515,0.2664695163345258,0.0054226863423422755,0.30950727488840357,0.36395259919407136,0.4602957771986001,0.22327449023198676,0.38659037697935184,0.5903622742644363,0.3318394219179246,0.17770691252620013,0.052042716868669514,0.04493566710848343,0.05495507341625286,0.0821440854860199
5,0.32842563896752525,0.08385044978032458,0.01736057007560965,0.1602777568863189,0.18459347680834515,0.0,0.26904731724459796,0.1526036893516235,0.23480242692057574,0.24000734690468215,0.30170027890461304,0.5637010928911228,0.23852258997761483,0.4989095133871824,0.009099143053794605,0.22312457117890439,0.28022476994733947,0.1468351532470333,0.38159753596207063,0.2560720970257757
6,0.4947235041730799,0.2509024446667867,0.5090147093590265,0.6961279596424651,0.2664695163345258,0.26904731724459796,2.220446049250313e-16,0.18243772673248554,0.23774212419031365,0.06902116773017564,0.010154646973875733,0.7595936476180851,0.009327847200002334,0.394618977131127,0.5597143532681926,0.41780451242378375,0.2512798999374636,0.40558541661659053,0.7164301798836934,0.2402325689668576
7,0.07371571739712202,0.21238583379892662,0.06455095110862474,0.5150816544081622,0.00542268634234222,0.1526036893516235,0.18243772673248565,0.0,0.4443380192701394,0.3362627928862847,0.01285261123731074,0.655754212558129,0.06597427605160866,0.29972552063430846,0.2584762848856666,0.39140361274070895,0.007502667528202861,0.056760721497614644,0.27487151390174497,0.21717371287963316
8,0.09968497263327347,0.3014367001466626,0.22474801293772761,0.044241033840936035,0.30950727488840357,0.23480242692057574,0.2377421241903137,0.44433801927013933,0.0,0.39164983077445964,0.17928637121318533,0.9769154224438414,0.033863939822647446,0.2457210171902585,0.19587884045830958,0.6201587360987821,0.04026755776349798,0.26509796037878197,0.7354042086769285,0.023307197607784186
9,0.17337604791688113,0.16910071287730866,0.42927811110113834,0.39208565868372236,0.3639525991940714,0.24000734690468215,0.06902116773017558,0.33626279288628463,0.3916498307744597,0.0,0.2498193541337243,0.06698804471861666,1.1310795046686013,0.5084202164632321,0.9830686945287407,0.2415794251364618,0.7066135754905569,0.964187363963154,0.24026711363289727,0.14450181220640249
10,0.0543863746976383,0.28601873414136564,0.09923439689884671,0.10024455129492581,0.46029577719860015,0.30170027890461304,0.010154646973875733,0.01285261123731074,0.17928637121318536,0.24981935413372422,1.1102230246251565e-16,0.2856937755107477,0.18955190572760802,0.46761942216102514,0.11279167656500415,0.3089541798709607,0.3923484614619437,0.09834399976873401,0.4574874445857664,0.930941389224363
11,0.6762827869408269,0.953333116160463,0.5177980489283128,0.22528559440535167,0.2232744902319867,0.5637010928911229,0.7595936476180851,0.655754212558129,0.9769154224438414,0.06698804471861666,0.2856937755107477,1.1102230246251565e-16,0.11464723663868631,0.16412836923996643,0.16106333046664767,0.6145692441673503,0.003971549772484775,0.5541742024885372,0.5614269651982653,0.9133201488976156
12,0.09696103851541571,0.07428757495257975,0.4499509333277969,0.610573316341648,0.3865903769793519,0.23852258997761477,0.009327847200002348,0.06597427605160869,0.033863939822647446,1.1310795046686013,0.18955190572760802,0.11464723663868634,0.0,0.07988772657506135,0.22551289218121193,0.31540404227507646,0.1782097605657662,0.10095887506918785,0.334408048503426,0.13656197892818023
13,0.01555076125509001,0.0753543923271039,0.26757304995136333,0.07955703389506702,0.5903622742644363,0.4989095133871824,0.394618977131127,0.29972552063430846,0.2457210171902585,0.5084202164632321,0.4676194221610252,0.16412836923996646,0.07988772657506135,2.220446049250313e-16,0.054367918334792584,0.10451188450862409,0.16273000900350104,0.242633660619261,0.028213274566971203,0.2032362741857035
14,0.9179085227317191,0.2993885134257578,0.12701889080996348,0.600483675690074,0.3318394219179246,0.00909914305379459,0.5597143532681926,0.2584762848856666,0.19587884045830956,0.9830686945287406,0.11279167656500412,0.1610633304666477,0.225512892181212,0.054367918334792584,1.1102230246251565e-16,0.12588030284689333,0.5045619579875313,0.6191252885067478,0.5579094420095749,0.29890211248689375
15,0.12056538030123792,0.5613754976997096,0.06245828649550944,0.43750688822286204,0.17770691252620013,0.22312457117890433,0.41780451242378375,0.39140361274070895,0.6201587360987819,0.24157942513646183,0.3089541798709607,0.6145692441673503,0.3154040422750765,0.10451188450862414,0.12588030284689333,0.0,0.0017151997553577492,0.06738494903937339,0.24422959600442704,0.4865485426936486
16,0.8513565851478678,0.4130767952169738,0.02720133204936835,0.3764376745929421,0.05204271686866954,0.28022476994733947,0.2512798999374635,0.007502667528202889,0.04026755776349797,0.7066135754905569,0.3923484614619437,0.003971549772484768,0.1782097605657662,0.16273000900350104,0.5045619579875313,0.0017151997553577492,0.0,0.5765480121382376,0.24653525785538355,0.37459107216021026
17,0.6722981702048749,0.055655888559828115,0.15940086940800438,0.8808087946203708,0.04493566710848343,0.14683515324703333,0.40558541661659053,0.05676072149761466,0.26509796037878197,0.964187363963154,0.09834399976873401,0.5541742024885372,0.10095887506918785,0.242633660619261,0.6191252885067479,0.06738494903937339,0.5765480121382376,0.0,0.021790878908579434,0.8468242603679177
18,0.5513038199690123,0.9080149700625026,0.2621989361680512,0.05085133467315811,0.05495507341625287,0.38159753596207063,0.7164301798836934,0.27487151390174497,0.7354042086769285,0.24026711363289727,0.4574874445857664,0.5614269651982653,0.334408048503426,0.028213274566971203,0.5579094420095749,0.24422959600442704,0.24653525785538366,0.02179087890857942,1.1102230246251565e-16,0.30152283295093657
19,0.13407544691068618,0.3152659830275948,0.18412961486331664,0.290741154837829,0.08214408548601992,0.25607209702577577,0.2402325689668576,0.21717371287963316,0.023307197607784186,0.1445018122064025,0.930941389224363,0.9133201488976157,0.13656197892818023,0.2032362741857035,0.29890211248689375,0.48654854269364867,0.37459107216021026,0.8468242603679177,0.30152283295093657,2.220446049250313e-16
