,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124
0,0.9999999999999998,0.09804639054889776,0.3706127499602976,0.2117354650656897,0.28189645319497725,0.10532805405292689,0.22269135803666285,0.20337423926081843,-0.06294043008709686,0.21757501217932093,0.28527726865588,0.060842761046358274,0.2661019483592287,0.139376766003321,0.10800195043623231,0.3117735722925913,0.25837903146823815,0.13732324350911687,0.26988806323344844,0.10791339259237501,0.13300553593413156,0.998380942525431,0.09804639054889776,0.3706127499602976,0.2117354650656897,0.28189645319497725,0.10532805405292689,0.22269135803666285,0.20337423926081843,-0.06294043008709686,0.21757501217932093,0.28527726865588,0.060842761046358274,0.2661019483592287,0.139376766003321,0.10800195043623231,0.3117735722925913,0.25837903146823815,0.13732324350911687,0.28908013058744025,0.10918320163421216,0.09730609648322602,0.993246335749992,0.09804639054889776,0.3706127499602976,0.2117354650656897,0.28189645319497725,0.10532805405292689,0.22269135803666285,0.20337423926081843,-0.06294043008709686,0.21757501217932093,0.28527726865588,0.060842761046358274,0.2661019483592287,0.139376766003321,0.10800195043623231,0.3117735722925913,0.25837903146823815,0.13732324350911687,0.2884121970785023,0.1081520919314617,0.07037721863929416,0.9873710211877249,0.09804639054889776,0.3706127499602976,0.2117354650656897,0.28189645319497725,0.10532805405292689,0.22269135803666285,0.20337423926081843,-0.06294043008709686,0.21757501217932093,0.28527726865588,0.060842761046358274,0.2661019483592287,0.139376766003321,0.10800195043623231,0.3117735722925913,0.25837903146823815,0.13732324350911687,0.2884121970785023,0.10890460285625947,0.11434684367776732,0.12282664668509832,0.9873710211877249,0.09804639054889776,0.3706127499602976,0.2117354650656897,0.28189645319497725,0.10532805405292689,0.22269135803666285,0.20337423926081843,-0.06294043008709686,0.21757501217932093,0.28527726865588,0.060842761046358274,0.2661019483592287,0.139376766003321,0.10800195043623231,0.3117735722925913,0.25837903146823815,0.13732324350911687,0.2884121970785023,0.11425674911111962,0.13497129231200372,0.12476045314279238,0.98012132718473,0.09804639054889776,0.3706127499602976,0.2117354650656897,0.28189645319497725,0.10532805405292689,0.22269135803666285,0.20337423926081843,-0.06294043008709686,0.21757501217932093,0.28527726865588,0.060842761046358274,0.2661019483592287,0.13937676600332094,0.10800195043623237,0.3117735722925913,0.2583790314682382,0.13732324350911684
1,0.09804639054889776,1.0,0.1798437776304251,0.2743684377238425,0.05939611580664206,0.2919915525284809,-0.0009823115276487795,0.2739130181267982,0.23621164799982186,0.02772523788613402,0.08886215991437182,0.30654118116355095,0.07663195077900731,0.30240727638422693,0.15877090809690325,0.1360281047840681,0.2851514000217904,0.18603622879241108,0.1604427840649794,0.3217856613788884,0.3020100611954652,0.09103392761774474,1.0,0.1798437776304251,0.2743684377238425,0.05939611580664206,0.2919915525284809,-0.0009823115276487795,0.2739130181267982,0.23621164799982186,0.02772523788613402,0.08886215991437182,0.30654118116355095,0.07663195077900731,0.30240727638422693,0.15877090809690325,0.1360281047840681,0.2851514000217904,0.18603622879241108,0.1272741946689192,0.334229137993513,0.24550807396805993,0.08536022230511822,1.0,0.1798437776304251,0.2743684377238425,0.05939611580664206,0.2919915525284809,-0.0009823115276487795,0.2739130181267982,0.23621164799982186,0.02772523788613402,0.08886215991437182,0.30654118116355095,0.07663195077900731,0.30240727638422693,0.15877090809690325,0.1360281047840681,0.2851514000217904,0.18603622879241108,0.11476392601778473,0.3341321005080104,0.23375335511074663,0.06123766693252481,1.0,0.1798437776304251,0.2743684377238425,0.05939611580664206,0.2919915525284809,-0.0009823115276487795,0.2739130181267982,0.23621164799982186,0.02772523788613402,0.08886215991437182,0.30654118116355095,0.07663195077900731,0.30240727638422693,0.15877090809690325,0.1360281047840681,0.2851514000217904,0.18603622879241108,0.11476392601778473,0.32099983424129763,0.2113735122172035,0.25426867015028304,0.06123766693252481,1.0,0.1798437776304251,0.2743684377238425,0.05939611580664206,0.2919915525284809,-0.0009823115276487795,0.2739130181267982,0.23621164799982186,0.02772523788613402,0.08886215991437182,0.30654118116355095,0.07663195077900731,0.30240727638422693,0.15877090809690325,0.1360281047840681,0.2851514000217904,0.18603622879241108,0.11476392601778473,0.33659007548520764,0.21644369790499546,0.2791687917353505,0.06381335599629365,1.0,0.1798437776304251,0.2743684377238425,0.05939611580664206,0.2919915525284809,-0.0009823115276487795,0.2739130181267982,0.23621164799982186,0.02772523788613402,0.08886215991437182,0.30654118116355095,0.07663195077900731,0.302407276384227,0.15877090809690322,0.1360281047840681,0.2851514000217904,0.18603622879241097
2,0.3706127499602976,0.17984377763042508,1.0,0.19527415929231046,0.23137891581664996,0.14083445226944272,0.35392730940118317,0.031935754927095196,0.3523804061696859,0.2105983657618497,0.17169354410606327,0.18371458962183662,0.2966111512659042,0.29259932266082433,0.22556953744724142,0.256534522680153,0.38372328845905007,0.1828622001855225,0.16672233345102797,0.25126817020128683,0.2452742924648389,0.3299808862480347,0.17984377763042508,1.0,0.19527415929231046,0.23137891581664996,0.14083445226944272,0.35392730940118317,0.031935754927095196,0.3523804061696859,0.2105983657618497,0.17169354410606327,0.18371458962183662,0.2966111512659042,0.29259932266082433,0.22556953744724142,0.256534522680153,0.38372328845905007,0.1828622001855225,0.22860289461450278,0.21296806505288607,0.31444380131062305,0.289591152887844,0.17984377763042508,1.0,0.19527415929231046,0.23137891581664996,0.14083445226944272,0.35392730940118317,0.031935754927095196,0.3523804061696859,0.2105983657618497,0.17169354410606327,0.18371458962183662,0.2966111512659042,0.29259932266082433,0.22556953744724142,0.256534522680153,0.38372328845905007,0.1828622001855225,0.2452444659864531,0.20005271675950856,0.32378993889106655,0.26327508977799235,0.17984377763042508,1.0,0.19527415929231046,0.23137891581664996,0.14083445226944272,0.35392730940118317,0.031935754927095196,0.3523804061696859,0.2105983657618497,0.17169354410606327,0.18371458962183662,0.2966111512659042,0.29259932266082433,0.22556953744724142,0.256534522680153,0.38372328845905007,0.1828622001855225,0.2452444659864531,0.2199337188204069,0.33548136226368547,0.13082477942832862,0.26327508977799235,0.17984377763042508,1.0,0.19527415929231046,0.23137891581664996,0.14083445226944272,0.35392730940118317,0.031935754927095196,0.3523804061696859,0.2105983657618497,0.17169354410606327,0.18371458962183662,0.2966111512659042,0.29259932266082433,0.22556953744724142,0.256534522680153,0.38372328845905007,0.1828622001855225,0.2452444659864531,0.2492494651807965,0.35306289916528033,0.14961192670403212,0.23647411467099422,0.17984377763042508,1.0,0.19527415929231046,0.23137891581664996,0.14083445226944272,0.35392730940118317,0.031935754927095196,0.3523804061696859,0.2105983657618497,0.17169354410606327,0.18371458962183662,0.2966111512659042,0.29259932266082406,0.22556953744724145,0.2565345226801529,0.38372328845904985,0.1828622001855225
3,0.21173546506568963,0.2743684377238425,0.19527415929231043,1.0,0.6261075817630616,0.32093171934469533,0.34351641379729536,0.19395038368678633,-0.02995671402110464,0.6707260711155422,0.5102398304145277,0.3196548711616255,0.13329608619931294,0.6329168173758483,0.6432584377642375,0.25151869557947415,0.3620835693267025,0.5856781857185118,0.3926624997661567,0.10204834457446789,0.25931854023287704,0.21808302863931456,0.2743684377238425,0.19527415929231043,1.0,0.6261075817630616,0.32093171934469533,0.34351641379729536,0.19395038368678633,-0.02995671402110464,0.6707260711155422,0.5102398304145277,0.3196548711616255,0.13329608619931294,0.6329168173758483,0.6432584377642375,0.25151869557947415,0.3620835693267025,0.5856781857185118,0.5339377455483378,0.16622068190152559,0.17808725594081698,0.22347737985132612,0.2743684377238425,0.19527415929231043,1.0,0.6261075817630616,0.32093171934469533,0.34351641379729536,0.19395038368678633,-0.02995671402110464,0.6707260711155422,0.5102398304145277,0.3196548711616255,0.13329608619931294,0.6329168173758483,0.6432584377642375,0.25151869557947415,0.3620835693267025,0.5856781857185118,0.5346955819505276,0.17711771248488464,0.1581277094846038,0.23174323769328728,0.2743684377238425,0.19527415929231043,1.0,0.6261075817630616,0.32093171934469533,0.34351641379729536,0.19395038368678633,-0.02995671402110464,0.6707260711155422,0.5102398304145277,0.3196548711616255,0.13329608619931294,0.6329168173758483,0.6432584377642375,0.25151869557947415,0.3620835693267025,0.5856781857185118,0.5346955819505276,0.19323993616113364,0.04651767214150434,0.31785469842953257,0.23174323769328728,0.2743684377238425,0.19527415929231043,1.0,0.6261075817630616,0.32093171934469533,0.34351641379729536,0.19395038368678633,-0.02995671402110464,0.6707260711155422,0.5102398304145277,0.3196548711616255,0.13329608619931294,0.6329168173758483,0.6432584377642375,0.25151869557947415,0.3620835693267025,0.5856781857185118,0.5346955819505276,0.24265925991116813,0.05285040217511588,0.3405357369035108,0.22443463874463832,0.2743684377238425,0.19527415929231043,1.0,0.6261075817630616,0.32093171934469533,0.34351641379729536,0.19395038368678633,-0.02995671402110464,0.6707260711155422,0.5102398304145277,0.3196548711616255,0.13329608619931294,0.6329168173758485,0.6432584377642375,0.25151869557947404,0.3620835693267025,0.5856781857185118
4,0.28189645319497725,0.05939611580664206,0.23137891581664996,0.6261075817630616,1.0,0.3982585650451461,0.49194554936197,0.1988248452887061,0.08613821770650493,0.7104085933155632,0.6303291697904371,0.33293473194776313,0.2037888828767164,0.6997544761571681,0.6742962724866852,0.31935746602756127,0.35033937617154676,0.5138019194883688,0.468187020387681,0.22360212693533082,0.13410792005111477,0.28476970780779337,0.05939611580664206,0.23137891581664996,0.6261075817630616,1.0,0.3982585650451461,0.49194554936197,0.1988248452887061,0.08613821770650493,0.7104085933155632,0.6303291697904371,0.33293473194776313,0.2037888828767164,0.6997544761571681,0.6742962724866852,0.31935746602756127,0.35033937617154676,0.5138019194883688,0.6167634299656161,0.2813178186024061,0.1403609810972008,0.28693526888182314,0.05939611580664206,0.23137891581664996,0.6261075817630616,1.0,0.3982585650451461,0.49194554936197,0.1988248452887061,0.08613821770650493,0.7104085933155632,0.6303291697904371,0.33293473194776313,0.2037888828767164,0.6997544761571681,0.6742962724866852,0.31935746602756127,0.35033937617154676,0.5138019194883688,0.6099257414584638,0.2772782533248109,0.13943686746481485,0.2944164627378912,0.05939611580664206,0.23137891581664996,0.6261075817630616,1.0,0.3982585650451461,0.49194554936197,0.1988248452887061,0.08613821770650493,0.7104085933155632,0.6303291697904371,0.33293473194776313,0.2037888828767164,0.6997544761571681,0.6742962724866852,0.31935746602756127,0.35033937617154676,0.5138019194883688,0.6099257414584638,0.30908599038016943,0.16244281006429617,0.10864166522553387,0.2944164627378912,0.05939611580664206,0.23137891581664996,0.6261075817630616,1.0,0.3982585650451461,0.49194554936197,0.1988248452887061,0.08613821770650493,0.7104085933155632,0.6303291697904371,0.33293473194776313,0.2037888828767164,0.6997544761571681,0.6742962724866852,0.31935746602756127,0.35033937617154676,0.5138019194883688,0.6099257414584638,0.3129765660613203,0.17512467598059553,0.1067775434034732,0.28228421850991825,0.05939611580664206,0.23137891581664996,0.6261075817630616,1.0,0.3982585650451461,0.49194554936197,0.1988248452887061,0.08613821770650493,0.7104085933155632,0.6303291697904371,0.33293473194776313,0.2037888828767164,0.6997544761571681,0.6742962724866852,0.31935746602756127,0.35033937617154676,0.5138019194883687
5,0.10532805405292689,0.2919915525284809,0.14083445226944274,0.32093171934469533,0.3982585650451462,1.0,0.31722389785729704,0.5225441422197641,0.21222954142632555,0.1667244308927982,0.48738230609842254,0.6303896276124938,0.36065057429610087,0.26776911774831774,0.54420902369043,0.6616492834729764,0.29438851712706876,0.2580820851808704,0.5264633908489256,0.4483122497409813,0.2670481390037309,0.10059741249987343,0.2919915525284809,0.14083445226944274,0.32093171934469533,0.3982585650451462,1.0,0.31722389785729704,0.5225441422197641,0.21222954142632555,0.1667244308927982,0.48738230609842254,0.6303896276124938,0.36065057429610087,0.26776911774831774,0.54420902369043,0.6616492834729764,0.29438851712706876,0.2580820851808704,0.48471501145238605,0.5922490030442938,0.30740584954882044,0.09615624255037428,0.2919915525284809,0.14083445226944274,0.32093171934469533,0.3982585650451462,1.0,0.31722389785729704,0.5225441422197641,0.21222954142632555,0.1667244308927982,0.48738230609842254,0.6303896276124938,0.36065057429610087,0.26776911774831774,0.54420902369043,0.6616492834729764,0.29438851712706876,0.2580820851808704,0.463767336168206,0.5853315086502136,0.2943972522095211,0.09195467341244061,0.2919915525284809,0.14083445226944274,0.32093171934469533,0.3982585650451462,1.0,0.31722389785729704,0.5225441422197641,0.21222954142632555,0.1667244308927982,0.48738230609842254,0.6303896276124938,0.36065057429610087,0.26776911774831774,0.54420902369043,0.6616492834729764,0.29438851712706876,0.2580820851808704,0.463767336168206,0.5749759483400882,0.34798353833387274,0.14031315172912692,0.09195467341244061,0.2919915525284809,0.14083445226944274,0.32093171934469533,0.3982585650451462,1.0,0.31722389785729704,0.5225441422197641,0.21222954142632555,0.1667244308927982,0.48738230609842254,0.6303896276124938,0.36065057429610087,0.26776911774831774,0.54420902369043,0.6616492834729764,0.29438851712706876,0.2580820851808704,0.463767336168206,0.5849567957750686,0.34091217598026713,0.1561673810920329,0.0704185834917208,0.2919915525284809,0.14083445226944274,0.32093171934469533,0.3982585650451462,1.0,0.31722389785729704,0.5225441422197641,0.21222954142632555,0.1667244308927982,0.48738230609842254,0.6303896276124938,0.36065057429610087,0.26776911774831774,0.5442090236904294,0.6616492834729764,0.29438851712706887,0.25808208518087045
6,0.22269135803666285,-0.0009823115276487795,0.3539273094011831,0.34351641379729536,0.49194554936197,0.31722389785729704,1.0,0.06011203713927729,0.3087019725740498,0.4312231613242361,0.2999247638238265,0.4500437950287513,0.45935145921474374,0.494848020198988,0.38157393436879494,0.41604906195017216,0.6913607836415534,0.597323567173158,0.3617837698776213,0.28505042891022064,0.41291647208203514,0.2141165770477306,-0.0009823115276487795,0.3539273094011831,0.34351641379729536,0.49194554936197,0.31722389785729704,1.0,0.06011203713927729,0.3087019725740498,0.4312231613242361,0.2999247638238265,0.4500437950287513,0.45935145921474374,0.494848020198988,0.38157393436879494,0.41604906195017216,0.6913607836415534,0.597323567173158,0.4821530252940374,0.2412291270052869,0.4754992575381032,0.20548131146045176,-0.0009823115276487795,0.3539273094011831,0.34351641379729536,0.49194554936197,0.31722389785729704,1.0,0.06011203713927729,0.3087019725740498,0.4312231613242361,0.2999247638238265,0.4500437950287513,0.45935145921474374,0.494848020198988,0.38157393436879494,0.41604906195017216,0.6913607836415534,0.597323567173158,0.5160594987774609,0.22567089352692146,0.45449038882497533,0.21081520787509964,-0.0009823115276487795,0.3539273094011831,0.34351641379729536,0.49194554936197,0.31722389785729704,1.0,0.06011203713927729,0.3087019725740498,0.4312231613242361,0.2999247638238265,0.4500437950287513,0.45935145921474374,0.494848020198988,0.38157393436879494,0.41604906195017216,0.6913607836415534,0.597323567173158,0.5160594987774609,0.3322084832530158,0.3658603701470365,0.27192815648684693,0.21081520787509964,-0.0009823115276487795,0.3539273094011831,0.34351641379729536,0.49194554936197,0.31722389785729704,1.0,0.06011203713927729,0.3087019725740498,0.4312231613242361,0.2999247638238265,0.4500437950287513,0.45935145921474374,0.494848020198988,0.38157393436879494,0.41604906195017216,0.6913607836415534,0.597323567173158,0.5160594987774609,0.3225912941740215,0.35390723173939964,0.2576319584780751,0.19669417764106686,-0.0009823115276487795,0.3539273094011831,0.34351641379729536,0.49194554936197,0.31722389785729704,1.0,0.06011203713927729,0.3087019725740498,0.4312231613242361,0.2999247638238265,0.4500437950287513,0.45935145921474374,0.4948480201989881,0.3815739343687949,0.41604906195017216,0.6913607836415534,0.597323567173158
7,0.2033742392608184,0.27391301812679825,0.031935754927095196,0.19395038368678633,0.1988248452887061,0.5225441422197641,0.0601120371392773,1.0,0.05840077944474792,-0.04612762888269477,0.2961364966626885,0.34259144478182846,0.26890450300290847,0.18605411616435724,0.268459820140334,0.38647030373545116,0.1910188661613607,0.35577244261115915,0.7315944265524441,0.3534854084057556,-0.03368747799971451,0.20358220933067264,0.27391301812679825,0.031935754927095196,0.19395038368678633,0.1988248452887061,0.5225441422197641,0.0601120371392773,1.0,0.05840077944474792,-0.04612762888269477,0.2961364966626885,0.34259144478182846,0.26890450300290847,0.18605411616435724,0.268459820140334,0.38647030373545116,0.1910188661613607,0.35577244261115915,0.6201637017808871,0.5208644647445861,-0.016276304083249427,0.2018396072653496,0.27391301812679825,0.031935754927095196,0.19395038368678633,0.1988248452887061,0.5225441422197641,0.0601120371392773,1.0,0.05840077944474792,-0.04612762888269477,0.2961364966626885,0.34259144478182846,0.26890450300290847,0.18605411616435724,0.268459820140334,0.38647030373545116,0.1910188661613607,0.35577244261115915,0.5891069215498189,0.5700153619061099,-0.02040166257321554,0.20807465068969166,0.27391301812679825,0.031935754927095196,0.19395038368678633,0.1988248452887061,0.5225441422197641,0.0601120371392773,1.0,0.05840077944474792,-0.04612762888269477,0.2961364966626885,0.34259144478182846,0.26890450300290847,0.18605411616435724,0.268459820140334,0.38647030373545116,0.1910188661613607,0.35577244261115915,0.5891069215498189,0.5554596909558022,0.23606879923549132,-0.09228056518856699,0.20807465068969166,0.27391301812679825,0.031935754927095196,0.19395038368678633,0.1988248452887061,0.5225441422197641,0.0601120371392773,1.0,0.05840077944474792,-0.04612762888269477,0.2961364966626885,0.34259144478182846,0.26890450300290847,0.18605411616435724,0.268459820140334,0.38647030373545116,0.1910188661613607,0.35577244261115915,0.5891069215498189,0.5480370415941366,0.23049364041388137,-0.09794823108748889,0.19948728847858552,0.27391301812679825,0.031935754927095196,0.19395038368678633,0.1988248452887061,0.5225441422197641,0.0601120371392773,1.0,0.05840077944474792,-0.04612762888269477,0.2961364966626885,0.34259144478182846,0.26890450300290847,0.18605411616435727,0.26845982014033404,0.38647030373545105,0.19101886616136063,0.35577244261115903
8,-0.06294043008709686,0.23621164799982186,0.3523804061696859,-0.02995671402110464,0.08613821770650493,0.21222954142632555,0.3087019725740498,0.05840077944474792,1.0,-0.003892160598210096,-0.06305712834074667,0.3074530415088248,0.35427979440181,0.2801457763055738,0.11929193702649932,0.2578278109540438,0.35475008388059703,0.07941008177581071,0.32412024267342904,0.7885962419163537,0.5320233002978756,-0.07699460913687109,0.23621164799982186,0.3523804061696859,-0.02995671402110464,0.08613821770650493,0.21222954142632555,0.3087019725740498,0.05840077944474792,1.0,-0.003892160598210096,-0.06305712834074667,0.3074530415088248,0.35427979440181,0.2801457763055738,0.11929193702649932,0.2578278109540438,0.35475008388059703,0.07941008177581071,0.27693385424655226,0.6598010434055116,0.6867293729467548,-0.09449698550903751,0.23621164799982186,0.3523804061696859,-0.02995671402110464,0.08613821770650493,0.21222954142632555,0.3087019725740498,0.05840077944474792,1.0,-0.003892160598210096,-0.06305712834074667,0.3074530415088248,0.35427979440181,0.2801457763055738,0.11929193702649932,0.2578278109540438,0.35475008388059703,0.07941008177581071,0.26045849667448795,0.6284096688515954,0.7325757358524955,-0.0970703102879965,0.23621164799982186,0.3523804061696859,-0.02995671402110464,0.08613821770650493,0.21222954142632555,0.3087019725740498,0.05840077944474792,1.0,-0.003892160598210096,-0.06305712834074667,0.3074530415088248,0.35427979440181,0.2801457763055738,0.11929193702649932,0.2578278109540438,0.35475008388059703,0.07941008177581071,0.26045849667448795,0.6186236088928182,0.8030100634685631,0.2976019460618731,-0.0970703102879965,0.23621164799982186,0.3523804061696859,-0.02995671402110464,0.08613821770650493,0.21222954142632555,0.3087019725740498,0.05840077944474792,1.0,-0.003892160598210096,-0.06305712834074667,0.3074530415088248,0.35427979440181,0.2801457763055738,0.11929193702649932,0.2578278109540438,0.35475008388059703,0.07941008177581071,0.26045849667448795,0.6144940194076831,0.7894019334446436,0.2867801061685813,-0.12230334141911572,0.23621164799982186,0.3523804061696859,-0.02995671402110464,0.08613821770650493,0.21222954142632555,0.3087019725740498,0.05840077944474792,1.0,-0.003892160598210096,-0.06305712834074667,0.3074530415088248,0.35427979440181,0.28014577630557386,0.11929193702649933,0.2578278109540439,0.3547500838805973,0.07941008177581071
9,0.21757501217932096,0.02772523788613402,0.21059836576184973,0.6707260711155422,0.7104085933155632,0.16672443089279818,0.43122316132423616,-0.04612762888269476,-0.003892160598210096,1.0,0.5291035849170962,0.21047878812261409,0.06343830726088653,0.6527665820348475,0.7686428719540327,0.18031401205485142,0.2682301761575873,0.4545382574364239,0.20378859350684794,-0.049230079529469575,0.30059132675568534,0.22136351870746124,0.02772523788613402,0.21059836576184973,0.6707260711155422,0.7104085933155632,0.16672443089279818,0.43122316132423616,-0.04612762888269476,-0.003892160598210096,1.0,0.5291035849170962,0.21047878812261409,0.06343830726088653,0.6527665820348475,0.7686428719540327,0.18031401205485142,0.2682301761575873,0.4545382574364239,0.4125531462690851,-0.05481030766070731,0.19418772547663826,0.22512532453547004,0.02772523788613402,0.21059836576184973,0.6707260711155422,0.7104085933155632,0.16672443089279818,0.43122316132423616,-0.04612762888269476,-0.003892160598210096,1.0,0.5291035849170962,0.21047878812261409,0.06343830726088653,0.6527665820348475,0.7686428719540327,0.18031401205485142,0.2682301761575873,0.4545382574364239,0.41250671344912027,-0.056279192122637454,0.17417046723721463,0.23162541205917395,0.02772523788613402,0.21059836576184973,0.6707260711155422,0.7104085933155632,0.16672443089279818,0.43122316132423616,-0.04612762888269476,-0.003892160598210096,1.0,0.5291035849170962,0.21047878812261409,0.06343830726088653,0.6527665820348475,0.7686428719540327,0.18031401205485142,0.2682301761575873,0.4545382574364239,0.41250671344912027,-0.033732390919599536,-0.06649468161588835,0.38876757651387894,0.23162541205917395,0.02772523788613402,0.21059836576184973,0.6707260711155422,0.7104085933155632,0.16672443089279818,0.43122316132423616,-0.04612762888269476,-0.003892160598210096,1.0,0.5291035849170962,0.21047878812261409,0.06343830726088653,0.6527665820348475,0.7686428719540327,0.18031401205485142,0.2682301761575873,0.4545382574364239,0.41250671344912027,0.00018323005060282317,-0.0952229604148243,0.3736354382704549,0.23559113481742702,0.02772523788613402,0.21059836576184973,0.6707260711155422,0.7104085933155632,0.16672443089279818,0.43122316132423616,-0.04612762888269476,-0.003892160598210096,1.0,0.5291035849170962,0.21047878812261409,0.06343830726088653,0.6527665820348476,0.7686428719540328,0.18031401205485142,0.2682301761575873,0.4545382574364243
