,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1.0,0.4943121938474212,0.009803142803171946,0.49891657868466116,0.4144475995917885,0.6217171687013621,0.07009065832361558,0.41038362927799343,0.4121070930234145,0.24259233695948532,0.06679929969194269,-0.15188248144893748,0.24948972842949949,0.02387584225055476,-0.23273198282897078,0.03351960551527034,-0.21086010454446577,-0.17943413520810778,0.10320169208194589,-0.19985503305153302
1,0.4943121938474212,1.0,-0.09392856335716603,0.06594118337409412,0.3249847822474305,0.4850385801118395,0.15533841663551756,0.27271069274672705,0.4094256088209615,-0.08487599923922136,-0.1400446126972798,-0.21140699945616645,-0.15538134210941146,-0.06456295560364479,-0.21962366520598686,-0.05221191859801134,-0.18377798248523772,-0.2139103689189844,-0.12785546094644873,-0.16732187602201998
2,0.009803142803171946,-0.09392856335716603,0.9999999999999999,0.02311340060767454,0.6255640738989469,0.28390202257034713,0.05702945246319251,0.28652421539429745,0.11734860868131645,0.12464718686658201,0.03626108048045147,0.3352261639216708,0.30223635338058297,-0.13567985236405264,-0.07521938407741859,-0.19455755515076512,-0.11100963975559633,0.11545733196780027,-0.01811055831690673,0.13750437445130098
3,0.49891657868466116,0.06594118337409412,0.02311340060767454,0.9999999999999999,-0.013782531256724424,0.02451846975171795,-0.2355049652375722,-0.08558595246639845,-0.017901188572705316,0.3014075722737813,0.21164595602979416,0.005070087391652211,0.49880958985499435,0.18620841790126977,0.028422662597332178,-0.029959246325288937,-0.12405588378320488,-0.10556696000984281,0.10332529314689233,0.049802580742299644
4,0.4144475995917885,0.3249847822474305,0.6255640738989469,-0.013782531256724425,0.9999999999999999,0.7892085554586175,0.14303738725474474,0.475457768374328,0.5476716848086641,-0.032263686667873985,-0.08911332026912555,0.25066904536185863,0.08512080930311738,-0.10033827505215132,-0.033121497126695695,-0.1100498197763111,-0.1675878365908752,-0.030793501465703272,-0.11258778143482812,0.08477785772871224
5,0.6217171687013621,0.48503858011183953,0.2839020225703472,0.02451846975171795,0.7892085554586176,1.0,0.14578258570048955,0.5248942522796142,0.5067628980020213,-0.045456154274348314,0.10929963243735487,0.08687218056213583,-0.0277265137665967,-0.25364829575635267,-0.06019588036920719,-0.06835149912580908,0.011675376992598973,-0.2075957541496253,-0.09634115422377743,-0.14313721017213615
6,0.07009065832361557,0.1553384166355176,0.05702945246319252,-0.23550496523757222,0.14303738725474474,0.14578258570048955,1.0,0.32128398714986633,0.3720707990680296,0.28242083571594334,-0.06912908905294417,0.020963309778616778,-0.11169663126603542,-0.1136571605628906,-0.14189762959358113,-0.050746794695649376,-0.1529804167005008,-0.13018066567752148,-0.14358098181111453,-0.055967706884006624
7,0.41038362927799343,0.27271069274672705,0.2865242153942974,-0.08558595246639845,0.475457768374328,0.5248942522796142,0.32128398714986633,1.0,0.19664401449751615,0.3756015954381881,0.4306910260570098,-0.04748099899068598,0.2447359575384282,-0.033103535932117824,-0.17075113883527346,0.20647668614964138,-0.19377328378988604,0.05830304355717163,0.06466597235039956,-0.18077637697141044
8,0.41210709302341453,0.4094256088209616,0.11734860868131644,-0.017901188572705316,0.5476716848086641,0.5067628980020213,0.37207079906802953,0.19664401449751617,1.0,0.07773026804467788,-0.23528773249503954,-0.03983687479717489,-0.12467106827986309,-0.10366910419646036,0.18245203772801116,-0.1085737156497812,-0.09859837238667905,-0.11357111872471351,-0.0235509370009498,-0.09876302429160165
9,0.24259233695948532,-0.08487599923922136,0.12464718686658202,0.30140757227378134,-0.032263686667873985,-0.045456154274348314,0.28242083571594334,0.37560159543818805,0.07773026804467788,1.0,0.3415277448723886,-0.1693417465768996,0.8425466096165923,-0.22502745513253322,-0.13800021556552908,-0.09021046670589493,-0.17323973216880925,-0.06879627645316386,-0.14131512718877884,-0.10164645420830115
